cin,cout,title,deweyClass
"2007-11-01 16:11:00","2007-10-04 17:06:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-11-02 10:28:00","2007-10-04 17:06:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-11-07 12:45:00","2007-10-12 10:41:00","Data mining practical machine learning tools and techniques",006.3
"2007-11-09 10:33:00","2007-10-12 10:41:00","Data mining practical machine learning tools and techniques",006.3
"2007-11-29 13:34:00","2007-11-05 14:04:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-12-14 16:39:00","2007-12-03 13:52:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-12-17 11:54:00","2007-12-03 13:52:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-12-18 14:27:00","2007-12-03 13:52:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2007-12-27 16:38:00","2007-11-15 13:29:00","Data mining practical machine learning tools and techniques",006.3
"2008-01-02 17:22:00","2007-11-15 13:29:00","Data mining practical machine learning tools and techniques",006.3
"2008-01-17 11:40:00","2007-12-19 19:27:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2008-01-22 08:20:00","2008-01-17 11:40:00","Data mining practical machine learning tools and techniques with Java implementations",006.3
"2008-01-28 19:30:00","2008-01-28 19:22:00","Data mining practical machine learning tools and techniques",006.3
"2008-01-29 12:36:00","2008-01-28 19:22:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-06 10:33:00","2008-01-06 14:03:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-25 23:15:00","2008-01-29 14:16:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-26 13:09:00","2008-01-29 14:16:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-26 14:11:00","2008-02-01 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-26 15:47:00","2008-02-01 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-27 16:46:00","2008-02-01 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2008-02-29 13:52:00","2008-02-09 15:57:00","Data mining practical machine learning tools and techniques",006.3
"2008-03-03 15:44:00","2008-02-09 15:57:00","Data mining practical machine learning tools and techniques",006.3
"2008-03-03 17:25:00","2008-02-01 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2008-03-04 13:03:00","2008-02-01 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2008-03-29 15:08:00","2008-02-27 18:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-03-31 16:35:00","2008-02-27 18:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-04-01 17:06:00","2008-02-27 18:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-04-14 18:03:00","2008-04-08 15:10:00","Data mining practical machine learning tools and techniques",006.3
"2008-04-18 12:29:00","2008-04-08 15:10:00","Data mining practical machine learning tools and techniques",006.3
"2008-04-23 18:14:00","2008-03-05 17:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-04-29 12:09:00","2008-03-05 17:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-05-05 11:16:00","2008-04-22 11:16:00","Data mining practical machine learning tools and techniques",006.3
"2008-05-23 22:32:00","2008-04-30 19:43:00","Data mining practical machine learning tools and techniques",006.3
"2008-05-27 17:40:00","2008-04-30 19:43:00","Data mining practical machine learning tools and techniques",006.3
"2008-05-27 18:13:00","2008-05-06 18:57:00","Data mining practical machine learning tools and techniques",006.3
"2008-06-07 17:23:00","2008-04-01 17:50:00","Data mining practical machine learning tools and techniques",006.3
"2008-07-29 16:44:00","2008-06-20 15:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-07-31 13:26:00","2008-06-20 15:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-08-01 11:31:00","2008-04-01 17:50:00","Data mining practical machine learning tools and techniques",006.3
"2008-08-01 13:19:00","2008-06-20 15:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-08-18 17:14:00","2008-08-02 16:56:00","Data mining practical machine learning tools and techniques",006.3
"2008-09-17 15:44:00","2008-08-27 12:19:00","Data mining practical machine learning tools and techniques",006.3
"2008-09-20 13:07:00","2008-08-16 14:49:00","Data mining practical machine learning tools and techniques",006.3
"2008-10-19 14:06:00","2008-10-05 14:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-10-23 11:17:00","2008-10-05 14:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-10-31 16:46:00","2008-09-29 17:38:00","Data mining practical machine learning tools and techniques",006.3
"2008-11-20 13:04:00","2008-10-05 14:04:00","Data mining practical machine learning tools and techniques",006.3
"2008-11-26 18:42:00","2008-11-26 18:37:00","Data mining practical machine learning tools and techniques",006.3
"2008-12-08 15:36:00","2008-11-17 13:16:00","Data mining practical machine learning tools and techniques",006.3
"2008-12-09 12:04:00","2008-11-17 13:16:00","Data mining practical machine learning tools and techniques",006.3
"2008-12-14 15:05:00","2008-11-25 19:01:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-07 16:33:00","2008-12-10 17:11:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-09 18:39:00","2008-12-29 16:43:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-10 09:07:00","2008-12-29 16:43:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-11 10:17:00","2008-12-10 17:11:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-12 17:14:00","2009-01-21 13:48:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-14 22:16:00","2009-01-21 13:48:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-16 13:22:00","2008-12-29 16:43:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-17 14:46:00","2009-01-21 13:48:00","Data mining practical machine learning tools and techniques",006.3
"2009-02-19 11:42:00","2008-12-29 16:43:00","Data mining practical machine learning tools and techniques",006.3
"2009-03-25 19:56:00","2009-02-21 12:27:00","Data mining practical machine learning tools and techniques",006.3
"2009-03-27 12:59:00","2009-02-21 12:27:00","Data mining practical machine learning tools and techniques",006.3
"2009-04-14 17:14:00","2009-02-14 17:02:00","Data mining practical machine learning tools and techniques",006.3
"2009-04-16 22:07:00","2009-02-14 17:02:00","Data mining practical machine learning tools and techniques",006.3
"2009-05-04 17:45:00","2009-04-03 16:07:00","Data mining practical machine learning tools and techniques",006.3
"2009-05-18 14:18:00","2009-04-03 16:07:00","Data mining practical machine learning tools and techniques",006.3
"2009-05-19 13:43:00","2009-04-03 16:07:00","Data mining practical machine learning tools and techniques",006.3
"2009-05-26 14:50:00","2009-04-21 14:27:00","Data mining practical machine learning tools and techniques",006.3
"2009-06-10 12:37:00","2009-05-21 11:58:00","Data mining practical machine learning tools and techniques",006.3
"2009-06-20 13:22:00","2009-06-06 12:06:00","Data mining practical machine learning tools and techniques",006.3
"2009-07-05 15:28:00","2009-05-26 18:40:00","Data mining practical machine learning tools and techniques",006.3
"2009-10-15 18:07:00","2009-08-02 13:50:00","Data mining practical machine learning tools and techniques",006.3
"2009-10-23 10:07:00","2009-08-02 13:50:00","Data mining practical machine learning tools and techniques",006.3
"2009-10-23 12:08:00","2009-10-05 19:33:00","Data mining practical machine learning tools and techniques",006.3
"2009-11-07 11:58:00","2009-10-25 15:03:00","Data mining practical machine learning tools and techniques",006.3
"2009-12-23 10:29:00","2009-10-25 15:03:00","Data mining practical machine learning tools and techniques",006.3
"2010-01-24 17:52:00","2009-11-02 18:38:00","Data mining practical machine learning tools and techniques",006.3
"2010-01-25 12:36:00","2009-11-02 18:38:00","Data mining practical machine learning tools and techniques",006.3
"2010-01-26 17:53:00","2010-01-02 14:18:00","Data mining practical machine learning tools and techniques",006.3
"2010-02-18 21:18:00","2010-01-25 17:48:00","Data mining practical machine learning tools and techniques",006.3
"2010-02-25 13:01:00","2010-01-29 17:44:00","Data mining practical machine learning tools and techniques",006.3
"2010-02-27 18:51:00","2010-01-29 17:44:00","Data mining practical machine learning tools and techniques",006.3
"2010-03-01 14:52:00","2010-01-29 17:44:00","Data mining practical machine learning tools and techniques",006.3
"2010-03-12 18:41:00","2010-01-29 17:44:00","Data mining practical machine learning tools and techniques",006.3
"2010-03-13 10:42:00","2010-01-29 17:44:00","Data mining practical machine learning tools and techniques",006.3
"2010-03-18 19:41:00","2010-02-26 16:37:00","Data mining practical machine learning tools and techniques",006.3
"2010-04-26 12:14:00","2010-04-08 14:31:00","Data mining practical machine learning tools and techniques",006.3
"2010-06-13 12:42:00","2010-05-22 11:42:00","Data mining practical machine learning tools and techniques",006.3
"2010-06-23 13:08:00","2010-05-13 15:13:00","Data mining practical machine learning tools and techniques",006.3
"2010-08-22 00:00:00","2010-06-18 16:38:00","Data mining practical machine learning tools and techniques",006.3
"2010-09-18 12:21:00","2010-06-18 16:38:00","Data mining practical machine learning tools and techniques",006.3
"2010-10-21 14:32:00","2010-08-03 14:46:00","Data mining practical machine learning tools and techniques",006.3
"2010-11-06 16:37:00","2010-10-26 17:04:00","Data mining practical machine learning tools and techniques",006.3
"2010-11-08 18:59:00","2010-10-26 17:04:00","Data mining practical machine learning tools and techniques",006.3
"2010-11-09 12:11:00","2010-10-26 17:04:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-04 12:33:00","2010-11-13 13:35:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-04 15:40:00","2010-09-28 18:34:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-06 13:18:00","2010-09-28 18:34:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-06 14:38:00","2010-11-13 13:35:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-06 15:06:00","2010-11-13 13:35:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-07 10:28:00","2010-11-13 13:35:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-15 16:44:00","2010-12-08 14:24:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-19 15:46:00","2010-12-08 14:24:00","Data mining practical machine learning tools and techniques",006.3
"2010-12-20 10:23:00","2010-12-08 14:24:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-13 19:28:00","2010-12-23 17:48:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-17 13:03:00","2010-12-23 17:48:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-18 15:34:00","2010-12-09 11:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-20 21:57:00","2010-12-09 11:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-29 16:28:00","2010-12-23 17:48:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-30 10:51:00","2010-12-23 17:48:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-30 14:11:00","2010-12-09 11:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-01-31 12:15:00","2010-12-09 11:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-02-14 10:03:00","2010-12-09 11:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-02-24 09:36:00","2011-02-04 17:32:00","Data mining practical machine learning tools and techniques",006.3
"2011-03-25 12:02:00","2011-02-14 19:35:00","Data mining practical machine learning tools and techniques",006.3
"2011-03-28 13:25:00","2011-02-14 19:35:00","Data mining practical machine learning tools and techniques",006.3
"2011-03-31 11:55:00","2011-03-03 16:36:00","Data mining practical machine learning tools and techniques",006.3
"2011-04-02 12:46:00","2011-03-03 16:36:00","Data mining practical machine learning tools and techniques",006.3
"2011-04-30 10:24:00","2011-03-03 16:36:00","Data mining practical machine learning tools and techniques",006.3
"2011-06-06 11:59:00","2011-04-25 15:24:00","Data mining practical machine learning tools and techniques",006.3
"2011-06-07 11:07:00","2011-04-25 15:24:00","Data mining practical machine learning tools and techniques",006.3
"2011-06-09 17:08:00","2011-05-18 19:17:00","Data mining practical machine learning tools and techniques",006.3
"2011-06-10 10:11:00","2011-05-18 19:17:00","Data mining practical machine learning tools and techniques",006.3
"2011-07-08 11:09:00","2011-06-15 16:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-07-10 21:12:00","2011-06-15 16:04:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-02 15:43:00","2011-07-12 15:57:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-04 19:47:00","2011-07-12 15:57:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-06 12:41:00","2011-07-12 15:57:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-08 19:34:00","2011-07-18 19:34:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-10 10:04:00","2011-07-18 19:34:00","Data mining practical machine learning tools and techniques",006.3
"2011-08-26 19:10:00","2011-08-11 16:41:00","Data mining practical machine learning tools and techniques",006.3
"2011-11-14 13:34:00","2011-10-22 16:46:00","Data mining practical machine learning tools and techniques",006.3
"2011-12-06 15:35:00","2011-11-08 15:22:00","Data mining practical machine learning tools and techniques",006.3
"2011-12-26 15:00:00","2011-12-03 16:56:00","Data mining practical machine learning tools and techniques",006.3
"2012-02-25 16:04:00","2012-01-30 14:14:00","Data mining practical machine learning tools and techniques",006.3
"2012-02-27 11:27:00","2012-02-01 14:16:00","Data mining practical machine learning tools and techniques",006.3
"2012-03-07 07:25:00","2012-03-05 08:56:00","Data mining practical machine learning tools and techniques",006.3
"2012-04-26 12:57:00","2012-04-04 13:21:00","Data mining practical machine learning tools and techniques",006.3
"2012-05-22 18:39:00","2012-05-01 19:11:00","Data mining practical machine learning tools and techniques",006.3
"2012-06-07 15:36:00","2012-05-12 16:51:00","Data mining practical machine learning tools and techniques",006.3
"2012-06-28 16:19:00","2012-06-02 17:53:00","Data mining practical machine learning tools and techniques",006.3
"2012-07-29 14:50:00","2012-07-07 11:15:00","Data mining practical machine learning tools and techniques",006.3
"2012-08-10 15:17:00","2012-08-02 15:44:00","Data mining practical machine learning tools and techniques",006.3
"2012-09-15 14:32:00","2012-08-04 11:25:00","Data mining practical machine learning tools and techniques",006.3
"2012-09-18 15:42:00","2012-08-15 19:07:00","Data mining practical machine learning tools and techniques",006.3
"2012-10-23 19:13:00","2012-10-01 17:11:00","Data mining practical machine learning tools and techniques",006.3
"2012-10-30 14:10:00","2012-10-30 14:05:00","Data mining practical machine learning tools and techniques",006.3
"2012-12-15 13:06:00","2012-11-24 12:08:00","Data mining practical machine learning tools and techniques",006.3
"2012-12-20 17:22:00","2012-11-20 14:45:00","Data mining practical machine learning tools and techniques",006.3
"2012-12-22 15:17:00","2012-12-02 13:15:00","Data mining practical machine learning tools and techniques",006.3
"2012-12-28 10:09:00","2012-12-27 12:11:00","Data mining practical machine learning tools and techniques",006.3
"2013-01-26 17:02:00","2013-01-05 14:36:00","Data mining practical machine learning tools and techniques",006.3
"2013-02-23 13:14:00","2012-12-22 11:41:00","Data mining practical machine learning tools and techniques",006.3
"2013-02-23 14:28:00","2013-02-02 14:09:00","Data mining practical machine learning tools and techniques",006.3
"2013-02-23 14:51:00","2013-02-02 15:04:00","Data mining practical machine learning tools and techniques",006.3
"2013-03-28 15:08:00","2013-03-07 14:27:00","Data mining practical machine learning tools and techniques",006.3
"2013-04-05 17:02:00","2013-03-01 15:38:00","Data mining practical machine learning tools and techniques",006.3
"2013-04-21 16:23:00","2013-03-31 15:24:00","Data mining practical machine learning tools and techniques",006.3
"2013-04-22 19:07:00","2013-03-28 19:29:00","Data mining practical machine learning tools and techniques",006.3
"2013-05-15 19:47:00","2013-04-25 13:28:00","Data mining practical machine learning tools and techniques",006.3
"2013-05-25 17:14:00","2013-04-10 17:32:00","Data mining practical machine learning tools and techniques",006.3
"2013-06-28 15:04:00","2013-06-14 10:03:00","Data mining practical machine learning tools and techniques",006.3
"2013-07-12 17:47:00","2013-06-08 14:28:00","Data mining practical machine learning tools and techniques",006.3
"2013-08-08 11:24:00","2013-07-21 16:04:00","Data mining practical machine learning tools and techniques",006.3
"2013-08-10 11:13:00","2013-07-19 17:26:00","Data mining practical machine learning tools and techniques",006.3
"2013-11-26 13:29:00","2013-09-20 17:29:00","Data mining practical machine learning tools and techniques",006.3
"2013-11-27 16:40:00","2013-11-06 17:54:00","Data mining practical machine learning tools and techniques",006.3
"2014-01-02 16:16:00","2013-12-11 19:03:00","Data mining practical machine learning tools and techniques",006.3
"2014-01-24 14:45:00","2014-01-05 15:47:00","Data mining practical machine learning tools and techniques",006.3
"2014-02-01 17:29:00","2013-12-01 15:55:00","Data mining practical machine learning tools and techniques",006.3
"2014-03-15 11:12:00","2014-02-01 12:36:00","Data mining practical machine learning tools and techniques",006.3
"2014-03-21 13:03:00","2014-02-28 15:26:00","Data mining practical machine learning tools and techniques",006.3
"2014-04-10 10:41:00","2014-03-20 16:38:00","Data mining practical machine learning tools and techniques",006.3
"2014-04-12 10:10:00","2014-03-29 14:26:00","Data mining practical machine learning tools and techniques",006.3
"2014-05-10 15:30:00","2014-02-27 19:44:00","Data mining practical machine learning tools and techniques",006.3
"2014-05-11 16:07:00","2014-04-20 16:46:00","Data mining practical machine learning tools and techniques",006.3
"2014-05-20 16:04:00","2014-04-19 11:33:00","Data mining practical machine learning tools and techniques",006.3
"2014-07-07 14:30:00","2014-05-27 14:03:00","Data mining practical machine learning tools and techniques",006.3
"2014-07-24 12:02:00","2014-05-16 11:05:00","Data mining practical machine learning tools and techniques",006.3
"2014-07-24 14:25:00","2014-07-03 17:17:00","Data mining practical machine learning tools and techniques",006.3
"2014-08-17 15:23:00","2014-07-29 13:08:00","Data mining practical machine learning tools and techniques",006.3
"2014-08-20 13:43:00","2014-07-30 13:16:00","Data mining practical machine learning tools and techniques",006.3
"2014-09-03 12:35:00","2014-08-20 11:42:00","Data mining practical machine learning tools and techniques",006.3
"2014-09-11 16:26:00","2014-09-11 13:37:00","Data mining practical machine learning tools and techniques",006.3
"2014-09-29 16:57:00","2014-08-15 16:14:00","Data mining practical machine learning tools and techniques",006.3
"2014-10-12 16:10:00","2014-10-09 18:15:00","Data mining practical machine learning tools and techniques",006.3
"2014-10-21 12:50:00","2014-09-11 18:02:00","Data mining practical machine learning tools and techniques",006.3
"2014-12-17 13:10:00","2014-12-06 13:05:00","Data mining practical machine learning tools and techniques",006.3
"2015-01-03 17:47:00","2014-10-22 16:06:00","Data mining practical machine learning tools and techniques",006.3
"2015-02-02 11:24:00","2014-12-11 16:07:00","Data mining practical machine learning tools and techniques",006.3
"2015-02-18 12:52:00","2015-01-08 14:22:00","Data mining practical machine learning tools and techniques",006.3
"2015-03-02 19:21:00","2015-02-04 14:41:00","Data mining practical machine learning tools and techniques",006.3
"2015-03-19 10:31:00","2015-02-28 12:38:00","Data mining practical machine learning tools and techniques",006.3
"2015-04-16 16:23:00","2015-03-09 16:23:00","Data mining practical machine learning tools and techniques",006.3
"2015-06-01 17:46:00","2015-04-20 16:12:00","Data mining practical machine learning tools and techniques",006.3
"2015-06-06 17:14:00","2015-04-11 11:27:00","Data mining practical machine learning tools and techniques",006.3
"2015-08-06 13:00:00","2015-05-02 14:54:00","Data mining practical machine learning tools and techniques",006.3
"2015-08-11 12:36:00","2015-06-15 12:10:00","Data mining practical machine learning tools and techniques",006.3
"2015-08-17 10:31:00","2015-07-26 13:38:00","Data mining practical machine learning tools and techniques",006.3
"2015-09-13 13:22:00","2015-08-23 15:10:00","Data mining practical machine learning tools and techniques",006.3
"2015-09-26 16:42:00","2015-08-30 16:59:00","Data mining practical machine learning tools and techniques",006.3
"2015-09-27 16:13:00","2015-09-15 14:35:00","Data mining practical machine learning tools and techniques",006.3
"2015-11-03 15:10:00","2015-10-27 15:00:00","Data mining practical machine learning tools and techniques",006.3
"2015-11-09 14:19:00","2015-09-28 12:27:00","Data mining practical machine learning tools and techniques",006.3
"2015-11-12 10:41:00","2015-10-07 14:47:00","Data mining practical machine learning tools and techniques",006.3
"2015-12-19 13:08:00","2015-11-07 15:40:00","Data mining practical machine learning tools and techniques",006.3
"2016-01-02 13:32:00","2015-11-14 16:44:00","Data mining practical machine learning tools and techniques",006.3
"2016-01-19 15:35:00","2015-12-29 16:34:00","Data mining practical machine learning tools and techniques",006.3
"2016-01-30 13:23:00","2016-01-10 13:41:00","Data mining practical machine learning tools and techniques",006.3
"2016-02-12 20:41:00","2016-01-22 16:01:00","Data mining practical machine learning tools and techniques",006.3
"2016-03-12 15:27:00","2016-02-03 15:23:00","Data mining practical machine learning tools and techniques",006.3
"2016-03-27 13:01:00","2016-02-16 13:21:00","Data mining practical machine learning tools and techniques",006.3
"2016-04-02 15:55:00","2016-03-26 11:21:00","Data mining practical machine learning tools and techniques",006.3
"2016-05-14 14:20:00","2016-04-05 15:54:00","Data mining practical machine learning tools and techniques",006.3
"2016-06-18 16:46:00","2016-05-21 12:19:00","Data mining practical machine learning tools and techniques",006.3
"2016-07-05 19:22:00","2016-05-22 15:37:00","Data mining practical machine learning tools and techniques",006.3
"2016-07-09 13:18:00","2016-06-18 16:38:00","Machine learning for dummies",006.31
"2016-07-09 14:32:00","2016-06-18 16:23:00","Machine learning for dummies",006.31
"2016-07-28 10:18:00","2016-07-14 10:18:00","Machine learning for dummies",006.31
"2016-07-28 10:53:00","2016-07-14 11:20:00","Machine learning for dummies",006.31
"2016-08-01 16:58:00","2016-07-11 17:39:00","Data mining practical machine learning tools and techniques",006.3
"2016-08-09 11:52:00","2016-06-20 17:19:00","Machine learning for dummies",006.31
"2016-08-29 18:42:00","2016-08-08 16:57:00","Data mining practical machine learning tools and techniques",006.3
"2016-09-01 17:21:00","2016-08-11 15:49:00","Machine learning for dummies",006.31
"2016-09-13 19:33:00","2016-08-23 16:24:00","Data mining practical machine learning tools and techniques",006.3
"2016-09-29 17:07:00","2016-09-08 17:07:00","Machine learning for dummies",006.31
"2016-10-23 16:44:00","2016-10-06 16:21:00","Machine learning for dummies",006.31
"2016-11-26 17:52:00","2016-11-06 17:47:00","Machine learning for dummies",006.31
"2016-12-07 17:31:00","2016-10-25 15:54:00","Machine learning for dummies",006.31
"2017-01-03 17:02:00","2016-12-13 13:07:00","Machine learning for dummies",006.31
"2017-01-25 20:21:00","2017-01-10 13:02:00","Machine learning for dummies",006.31
"2017-02-02 11:56:00","2017-01-18 13:07:00","Data mining practical machine learning tools and techniques",006.3
"2017-03-09 14:07:00","2017-02-18 13:10:00","Data mining practical machine learning tools and techniques",006.3
"2017-03-11 12:19:00","2017-02-18 14:21:00","Machine learning for dummies",006.31
"2017-03-16 12:34:00","2017-01-03 17:14:00","Machine learning for dummies",006.31
"2017-03-24 13:13:00","2017-03-18 13:49:00","Machine learning for dummies",006.31
"2017-03-25 17:33:00","2017-01-26 11:45:00","Data mining practical machine learning tools and techniques",006.3
"2017-04-09 14:55:00","2017-03-19 15:54:00","Machine learning for dummies",006.31
"2017-04-17 14:53:00","2017-03-27 14:12:00","Machine learning for dummies",006.31
"2017-05-15 19:41:00","2017-04-25 17:59:00","Machine learning for dummies",006.31
"2017-05-22 19:25:00","2017-05-03 17:40:00","Data mining practical machine learning tools and techniques",006.3
"2017-05-26 14:52:00","2017-05-06 12:12:00","Data mining practical machine learning tools and techniques",006.3
"2017-06-13 19:12:00","2017-05-19 12:27:00","Machine learning for dummies",006.31
"2017-07-22 15:19:00","2017-07-02 13:39:00","Machine learning for dummies",006.31
"2017-07-24 14:56:00","2017-06-27 19:37:00","Machine learning for dummies",006.31
"2017-07-26 13:59:00","2017-07-02 13:39:00","Machine learning for dummies",006.31
"2017-08-04 16:56:00","2017-07-27 15:43:00","Data mining practical machine learning tools and techniques",006.3
"2017-08-17 17:36:00","2017-07-30 16:26:00","Machine learning for dummies",006.31
"2017-08-20 14:32:00","2017-08-07 17:45:00","Machine learning for dummies",006.31
"2017-08-25 14:51:00","2017-08-25 14:45:00","Machine learning for dummies",006.31
"2017-09-10 16:35:00","2017-08-23 14:30:00","Data mining practical machine learning tools and techniques",006.3
"2017-09-22 15:29:00","2017-09-12 11:46:00","Data mining practical machine learning tools and techniques",006.3
